Date,Open
4/18/2011,45.85
5/10/2011,50.42
5/11/2011,50.14
6/2/2011,49.99
6/3/2011,49.45
6/24/2011,49.3
6/27/2011,48.49
7/19/2011,51.74
7/20/2011,52.17
8/10/2011,44.7
8/11/2011,43.22
9/1/2011,49.64
9/2/2011,48.67
9/26/2011,46.85
9/27/2011,48.65
10/18/2011,45.21
10/19/2011,46.71
11/9/2011,50.39
11/10/2011,49.85
12/2/2011,48.34
12/5/2011,49.16
12/27/2011,47.96
12/28/2011,47.73
1/20/2012,49.13
1/23/2012,50.02
2/13/2012,52.24
2/14/2012,52.02
3/7/2012,51.84
3/8/2012,52.74
3/29/2012,58.28
3/30/2012,58.18
4/23/2012,56.96
4/24/2012,57.24
5/15/2012,58.42
5/16/2012,58.34
6/7/2012,56.06
6/8/2012,55.13
6/29/2012,57.65
7/2/2012,58.51
7/24/2012,55.71
7/25/2012,55.82
8/15/2012,56.07
8/16/2012,56.74
9/7/2012,57.36
9/10/2012,57.89
10/1/2012,57.18
10/2/2012,57.99
10/23/2012,56.19
10/24/2012,55.61
11/16/2012,53.59
11/19/2012,54.81
12/11/2012,57.0
12/12/2012,57.35
1/4/2013,59.08
1/7/2013,59.28
1/29/2013,59.08
1/30/2013,59.24
2/21/2013,61.87
2/22/2013,61.86
3/15/2013,65.64
3/18/2013,65.06
4/9/2013,65.64
4/10/2013,65.45
5/1/2013,68.25
5/2/2013,68.43
5/23/2013,73.88
5/24/2013,74.09
6/17/2013,73.69
6/18/2013,74.08
7/10/2013,77.39
7/11/2013,77.54
8/1/2013,74.53
8/2/2013,75.62
8/23/2013,73.87
8/26/2013,73.76
9/17/2013,75.6
9/18/2013,76.99
10/9/2013,72.38
10/10/2013,73.19
10/31/2013,82.79
11/1/2013,82.12
11/22/2013,83.92
11/25/2013,84.32
12/17/2013,84.67
12/18/2013,84.3
1/10/2014,89.26
1/13/2014,88.52
2/4/2014,83.19
2/5/2014,83.51
2/27/2014,89.65
2/28/2014,90.25
3/21/2014,92.78
3/24/2014,91.64
4/14/2014,85.09
4/15/2014,85.87
5/7/2014,86.79
5/8/2014,87.88
5/30/2014,91.0
6/2/2014,91.79
6/23/2014,95.33
6/24/2014,95.09
7/16/2014,94.81
7/17/2014,93.96
8/7/2014,86.79
8/8/2014,86.09
8/29/2014,89.37
9/2/2014,89.9
9/23/2014,88.55
9/24/2014,88.47
10/15/2014,81.3
10/16/2014,80.29
11/6/2014,92.13
11/7/2014,91.71
12/1/2014,92.07
12/2/2014,92.62
12/23/2014,93.7
12/24/2014,93.96
1/16/2015,85.54
1/20/2015,86.46
2/10/2015,85.6
2/11/2015,85.87
3/5/2015,80.66
3/6/2015,80.63
3/27/2015,78.4
3/30/2015,78.35
4/21/2015,77.38
4/22/2015,77.41
5/13/2015,79.5
5/14/2015,80.34
6/5/2015,79.74
6/8/2015,79.43
6/29/2015,79.22
6/30/2015,78.17
7/22/2015,78.8
7/23/2015,77.7
8/13/2015,80.85
8/14/2015,80.51
9/4/2015,74.28
9/8/2015,75.58
9/29/2015,73.3
9/30/2015,73.89
10/21/2015,77.29
10/22/2015,73.06
11/12/2015,72.72
11/13/2015,71.69
12/7/2015,70.82
12/8/2015,70.04
12/30/2015,70.51
12/31/2015,70.01
1/25/2016,54.46
1/26/2016,55.2
2/17/2016,53.5
2/18/2016,53.5
3/10/2016,59.29
3/11/2016,59.52
4/4/2016,61.01
4/5/2016,60.14
4/26/2016,65.98
4/27/2016,66.39
5/18/2016,62.53
5/19/2016,63.06
6/10/2016,65.26
6/13/2016,64.8
7/5/2016,60.22
7/6/2016,58.75
7/27/2016,64.27
7/28/2016,64.36
8/18/2016,65.52
8/19/2016,65.47
9/12/2016,64.72
9/13/2016,65.22
10/4/2016,63.84
10/5/2016,63.77
10/26/2016,66.5
10/27/2016,67.0
11/17/2016,71.36
11/18/2016,71.53
12/12/2016,74.7
12/13/2016,73.67
1/5/2017,76.0
1/6/2017,75.4
1/30/2017,76.83
1/31/2017,76.86
2/22/2017,79.83
2/23/2017,79.87
3/16/2017,79.47
3/17/2017,79.92
4/7/2017,77.48
4/10/2017,77.92
5/2/2017,79.15
5/3/2017,79.23
5/24/2017,77.46
5/25/2017,77.49
6/16/2017,80.86
6/19/2017,81.56
7/11/2017,84.23
7/12/2017,84.28
8/2/2017,85.15
8/3/2017,85.24
8/24/2017,85.49
8/25/2017,85.5
9/18/2017,87.08
9/19/2017,87.97
10/10/2017,91.88
10/11/2017,91.86
11/1/2017,96.29
11/2/2017,96.0
11/24/2017,93.97
11/27/2017,93.57
12/18/2017,99.19
12/19/2017,100.21
1/12/2006,12.14
1/13/2006,12.14
2/6/2006,10.29
2/7/2006,9.75
3/1/2006,9.83
3/2/2006,9.86
3/23/2006,8.83
3/24/2006,8.61
4/17/2006,9.5
4/18/2006,9.29
5/9/2006,10.26
5/10/2006,10.18
6/1/2006,8.55
6/2/2006,8.92
6/23/2006,8.53
6/26/2006,8.45
7/18/2006,7.59
7/19/2006,7.57
8/9/2006,9.36
8/10/2006,9.02
8/31/2006,9.61
9/1/2006,9.78
9/25/2006,10.54
9/26/2006,10.88
10/17/2006,10.72
10/18/2006,10.68
11/8/2006,11.43
11/9/2006,11.84
12/1/2006,13.11
12/4/2006,13.13
12/26/2006,11.74
12/27/2006,11.16
1/22/2007,12.73
1/23/2007,12.25
2/13/2007,12.17
2/14/2007,12.09
3/8/2007,12.66
3/9/2007,12.69
3/30/2007,13.47
4/2/2007,13.45
4/24/2007,13.42
4/25/2007,13.46
5/16/2007,15.5
5/17/2007,15.31
6/8/2007,17.98
6/11/2007,18.0
7/2/2007,17.29
7/3/2007,17.43
7/25/2007,19.62
7/26/2007,20.84
8/16/2007,16.72
8/17/2007,17.43
9/10/2007,19.57
9/11/2007,19.7
10/2/2007,22.36
10/3/2007,22.54
10/24/2007,26.54
10/25/2007,26.41
11/15/2007,23.77
11/16/2007,23.61
12/10/2007,27.66
12/11/2007,27.82
1/3/2008,27.92
1/4/2008,27.35
1/28/2008,18.31
1/29/2008,18.74
2/20/2008,17.46
2/21/2008,18.01
3/13/2008,17.73
3/14/2008,18.55
4/7/2008,22.3
4/8/2008,21.94
4/29/2008,24.44
4/30/2008,25.17
5/21/2008,26.52
5/22/2008,25.61
6/13/2008,24.52
6/16/2008,24.47
7/8/2008,25.06
7/9/2008,25.74
7/30/2008,22.54
7/31/2008,22.51
8/21/2008,24.92
8/22/2008,25.12
9/15/2008,20.29
9/16/2008,19.12
10/7/2008,14.35
10/8/2008,12.27
10/29/2008,14.41
10/30/2008,15.46
11/20/2008,12.18
11/21/2008,11.7
12/15/2008,13.71
12/16/2008,13.43
1/8/2009,12.92
1/9/2009,13.32
2/2/2009,12.73
2/3/2009,13.13
2/25/2009,12.84
2/26/2009,13.14
3/19/2009,14.55
3/20/2009,14.58
4/13/2009,17.14
4/14/2009,17.08
5/5/2009,18.82
5/6/2009,19.05
5/28/2009,19.06
5/29/2009,19.34
6/19/2009,19.72
6/22/2009,20.1
7/14/2009,20.29
7/15/2009,20.72
8/5/2009,23.68
8/6/2009,23.65
8/27/2009,24.11
8/28/2009,24.61
9/21/2009,26.33
9/22/2009,26.46
10/13/2009,27.23
10/14/2009,27.46
11/4/2009,27.25
11/5/2009,27.49
11/27/2009,28.46
11/30/2009,28.73
12/21/2009,28.01
12/22/2009,28.49
1/14/2010,30.02
1/15/2010,30.13
2/8/2010,27.96
2/9/2010,28.06
3/3/2010,29.85
3/4/2010,29.9
3/25/2010,32.99
3/26/2010,32.71
4/20/2010,35.51
4/21/2010,36.97
5/12/2010,37.04
5/13/2010,37.6
6/4/2010,36.89
6/7/2010,36.9
6/28/2010,38.13
6/29/2010,37.73
7/21/2010,37.87
7/22/2010,36.81
8/12/2010,35.24
8/13/2010,35.95
9/3/2010,36.44
9/7/2010,36.66
9/28/2010,41.68
9/29/2010,41.03
10/20/2010,44.14
10/21/2010,44.62
11/11/2010,45.0
11/12/2010,45.14
12/6/2010,45.52
12/7/2010,46.26
12/29/2010,46.6
12/30/2010,46.5
1/21/2011,47.68
1/24/2011,46.7
2/14/2011,50.97
2/15/2011,51.31
3/9/2011,50.67
3/10/2011,49.87
3/31/2011,49.48
4/1/2011,50.16
4/25/2011,50.05
4/26/2011,50.52
5/17/2011,47.43
5/18/2011,48.07
6/9/2011,47.61
6/10/2011,47.22
7/1/2011,47.99
7/5/2011,49.0
7/26/2011,57.14
7/27/2011,57.23
8/17/2011,54.62
8/18/2011,52.98
9/9/2011,54.85
9/12/2011,53.29
10/3/2011,54.34
10/4/2011,53.51
10/25/2011,57.86
10/26/2011,57.39
11/16/2011,55.61
11/17/2011,54.85
12/9/2011,56.12
12/12/2011,55.95
1/4/2012,58.57
1/5/2012,59.28
1/27/2012,63.48
1/30/2012,63.67
2/21/2012,72.41
2/22/2012,73.3
3/14/2012,82.58
3/15/2012,85.66
4/5/2012,89.57
4/9/2012,89.45
4/30/2012,85.4
5/1/2012,83.56
5/22/2012,81.36
5/23/2012,79.64
6/14/2012,81.61
6/15/2012,81.57
7/9/2012,86.47
7/10/2012,88.28
7/31/2012,86.18
8/1/2012,87.99
8/22/2012,93.49
8/23/2012,95.16
9/14/2012,98.56
9/17/2012,99.91
10/8/2012,92.41
10/9/2012,91.24
11/1/2012,85.46
11/2/2012,85.13
11/26/2012,82.27
11/27/2012,84.22
12/18/2012,75.0
12/19/2012,75.92
1/11/2013,74.43
1/14/2013,71.81
2/5/2013,63.44
2/6/2013,65.21
2/28/2013,63.44
3/1/2013,62.57
3/22/2013,64.94
3/25/2013,66.38
4/16/2013,60.22
4/17/2013,60.04
5/8/2013,65.58
5/9/2013,65.69
5/31/2013,64.64
6/3/2013,63.97
6/24/2013,58.2
6/25/2013,57.96
7/17/2013,61.39
7/18/2013,61.91
8/8/2013,66.26
8/9/2013,65.52
8/30/2013,70.29
9/3/2013,70.44
9/24/2013,70.7
9/25/2013,69.89
10/16/2013,71.54
10/17/2013,71.43
11/7/2013,74.23
11/8/2013,73.51
12/2/2013,79.71
12/3/2013,79.76
12/24/2013,81.41
12/26/2013,81.16
1/17/2014,78.78
1/21/2014,77.28
2/11/2014,75.8
2/12/2014,76.71
3/6/2014,76.11
3/7/2014,75.87
3/28/2014,76.9
3/31/2014,77.03
4/22/2014,75.47
4/23/2014,75.58
5/14/2014,84.63
5/15/2014,84.96
6/6/2014,92.84
6/9/2014,92.7
6/30/2014,92.1
7/1/2014,93.52
7/23/2014,95.42
7/24/2014,97.04
8/14/2014,97.33
8/15/2014,97.9
9/8/2014,99.3
9/9/2014,99.08
9/30/2014,100.81
10/1/2014,100.59
10/22/2014,102.84
10/23/2014,104.08
11/13/2014,111.8
11/14/2014,113.15
12/8/2014,114.1
12/9/2014,110.19
12/31/2014,112.82
1/2/2015,111.39
1/26/2015,113.74
1/27/2015,112.42
2/18/2015,127.62
2/19/2015,128.48
3/12/2015,122.31
3/13/2015,124.4
4/6/2015,124.47
4/7/2015,127.64
4/28/2015,134.46
4/29/2015,130.16
5/20/2015,130.0
5/21/2015,130.07
6/12/2015,128.18
6/15/2015,126.1
7/7/2015,125.89
7/8/2015,124.48
7/29/2015,123.15
7/30/2015,122.32
8/20/2015,114.08
8/21/2015,110.43
9/14/2015,116.58
9/15/2015,115.93
10/6/2015,110.63
10/7/2015,110.47
10/28/2015,117.58
10/29/2015,118.7
11/19/2015,117.64
11/20/2015,119.2
12/14/2015,112.18
12/15/2015,111.94
1/7/2016,98.68
1/8/2016,98.55
2/1/2016,96.47
2/2/2016,95.42
2/24/2016,93.98
2/25/2016,96.05
3/17/2016,105.52
3/18/2016,106.34
4/11/2016,108.97
4/12/2016,109.34
5/3/2016,94.2
5/4/2016,95.2
5/25/2016,98.67
5/26/2016,99.68
6/17/2016,96.62
6/20/2016,96.0
7/12/2016,97.17
7/13/2016,97.41
8/3/2016,104.81
8/4/2016,105.58
8/25/2016,107.39
8/26/2016,107.41
9/19/2016,115.19
9/20/2016,113.05
10/11/2016,117.7
10/12/2016,117.35
11/2/2016,111.4
11/3/2016,110.98
11/25/2016,111.47
11/28/2016,111.43
12/19/2016,115.8
12/20/2016,116.74
1/12/2017,118.9
1/13/2017,119.11
2/6/2017,129.13
2/7/2017,130.54
3/1/2017,137.89
3/2/2017,140.0
3/23/2017,141.26
3/24/2017,141.5
4/17/2017,141.48
4/18/2017,141.41
5/9/2017,153.87
5/10/2017,153.63
6/1/2017,153.17
6/2/2017,153.58
6/23/2017,145.13
6/26/2017,147.17
7/18/2017,149.2
7/19/2017,150.48
8/9/2017,159.26
8/10/2017,159.9
8/31/2017,163.64
9/1/2017,164.8
9/25/2017,149.99
9/26/2017,151.78
10/17/2017,159.78
10/18/2017,160.42
11/8/2017,174.66
11/9/2017,175.11
12/1/2017,169.95
12/4/2017,172.48
12/26/2017,170.8
12/27/2017,170.1
1/20/2006,68.1
1/23/2006,65.9
2/13/2006,71.95
2/14/2006,72.35
3/8/2006,72.85
3/9/2006,72.75
3/30/2006,78.95
3/31/2006,78.6
4/24/2006,86.66
4/25/2006,86.35
5/16/2006,85.89
5/17/2006,86.4
6/8/2006,81.46
6/9/2006,81.95
6/30/2006,82.99
7/3/2006,81.35
7/25/2006,80.75
7/26/2006,82.18
8/16/2006,77.2
8/17/2006,78.83
9/8/2006,73.3
9/11/2006,72.13
10/2/2006,79.35
10/3/2006,79.98
10/24/2006,83.1
10/25/2006,82.6
11/15/2006,86.4
11/16/2006,87.92
12/8/2006,90.07
12/11/2006,89.77
1/4/2007,88.34
1/5/2007,89.78
1/29/2007,85.05
1/30/2007,85.75
2/21/2007,91.03
2/22/2007,91.1
3/15/2007,89.98
3/16/2007,91.04
4/9/2007,90.97
4/10/2007,89.95
5/1/2007,93.15
5/2/2007,93.08
5/23/2007,95.95
5/24/2007,95.9
6/15/2007,99.52
6/18/2007,98.03
7/10/2007,100.6
7/11/2007,100.48
8/1/2007,103.03
8/2/2007,105.02
8/23/2007,98.95
8/24/2007,96.78
9/17/2007,98.8
9/18/2007,98.6
10/9/2007,101.32
10/10/2007,100.89
10/31/2007,98.15
11/1/2007,98.3
11/23/2007,88.5
11/26/2007,90.5
12/17/2007,88.21
12/18/2007,87.87
1/10/2008,79.86
1/11/2008,81.77
2/4/2008,82.78
2/5/2008,81.61
2/27/2008,84.22
2/28/2008,83.51
3/20/2008,73.55
3/24/2008,75.25
4/14/2008,76.68
4/15/2008,77.56
5/6/2008,85.59
5/7/2008,86.03
5/29/2008,81.82
5/30/2008,82.4
6/20/2008,77.8
6/23/2008,76.23
7/15/2008,62.06
7/16/2008,63.91
8/6/2008,64.9
8/7/2008,65.06
8/28/2008,64.78
8/29/2008,66.25
9/22/2008,59.33
9/23/2008,58.91
10/14/2008,48.63
10/15/2008,44.18
11/5/2008,52.5
11/6/2008,48.97
11/28/2008,41.17
12/1/2008,41.64
12/22/2008,40.65
12/23/2008,41.25
1/15/2009,41.07
1/16/2009,41.45
2/9/2009,42.8
2/10/2009,41.29
3/4/2009,29.86
3/5/2009,29.22
3/26/2009,37.32
3/27/2009,38.23
4/20/2009,37.65
4/21/2009,36.66
5/12/2009,44.54
5/13/2009,43.18
6/4/2009,48.63
6/5/2009,52.16
6/26/2009,42.11
6/29/2009,42.15
7/21/2009,42.82
7/22/2009,42.4
8/12/2009,45.33
8/13/2009,46.45
9/3/2009,48.67
9/4/2009,48.74
9/28/2009,51.82
